법정동코드,category_group_code,count
1129010800,PK6,4
1129010800,BK9,7
1129010800,FD6,4
1129010800,CE7,1
1129010800,HP8,8
1129010800,PM9,1
1129010900,CS2,5
1129010900,MT1,0
1129010900,PK6,7
1129010900,BK9,6
1129010900,FD6,1
1129010900,CE7,3
1129010900,HP8,16
1129010900,PM9,6
1129011000,CS2,1
1129011000,MT1,0
1129011000,PK6,1
1129011000,BK9,1
1129011000,FD6,1
1129011000,CE7,3
1129011000,HP8,0
1129011000,PM9,1
1129011100,CS2,2
1129011100,MT1,1
1129011100,PK6,2
1129011100,BK9,4
1129011100,FD6,1
1129011100,CE7,1
1129011100,HP8,2
1129011100,PM9,2
1129011200,CS2,5
1129011200,MT1,0
1129011200,PK6,6
1129011200,BK9,8
1129011200,FD6,2
1129011200,CE7,3
1129011200,HP8,2
1129011200,PM9,0
1129011300,CS2,1
1129011300,MT1,0
1129011300,PK6,1
1129011300,BK9,1
1129011300,FD6,0
1129011300,CE7,2
1129011300,HP8,0
1129011300,PM9,1
1129011400,CS2,2
1129011400,MT1,0
1129011400,PK6,0
1129011400,BK9,0
1129011400,FD6,5
1129011400,CE7,1
1129011400,HP8,2
1129011400,PM9,1
1129011500,CS2,5
1129011500,MT1,0
1129011500,PK6,4
1129011500,BK9,4
1129011500,FD6,3
1129011500,CE7,6
1129011500,HP8,3
1129011500,PM9,1
1129011600,CS2,5
1129011600,MT1,0
1129011600,PK6,10
1129011600,BK9,6
1129011600,FD6,20
1129011600,CE7,16
1129011600,HP8,8
1129011600,PM9,7
1129011700,CS2,2
1129011700,MT1,0
1129011700,PK6,3
1129011700,BK9,0
1129011700,FD6,13
1129011700,CE7,14
1129011700,HP8,0
1129011700,PM9,0
1129011800,CS2,2
1129011800,MT1,0
1129011800,PK6,0
1129011800,BK9,3
1129011800,FD6,3
1129011800,CE7,6
1129011800,HP8,0
1129011800,PM9,0
1129011900,CS2,4
1129011900,MT1,0
1129011900,PK6,3
1129011900,BK9,2
1129011900,FD6,4
1129011900,CE7,4
1129011900,HP8,6
1129011900,PM9,4
1129012000,CS2,2
1129012000,MT1,0
1129012000,PK6,0
1129012000,BK9,0
1129012000,FD6,0
1129012000,CE7,3
1129012000,HP8,2
1129012000,PM9,0
1129012100,CS2,4
1129012100,MT1,0
1129012100,PK6,0
1129012100,BK9,0
1129012100,FD6,2
1129012100,CE7,3
1129012100,HP8,0
1129012100,PM9,0
1129012200,CS2,3
1129012200,MT1,0
1129012200,PK6,1
1129012200,BK9,1
1129012200,FD6,1
1129012200,CE7,5
1129012200,HP8,2
1129012200,PM9,3
1129012300,CS2,1
1129012300,MT1,0
1129012300,PK6,0
1129012300,BK9,0
1129012300,FD6,1
1129012300,CE7,8
1129012300,HP8,0
1129012300,PM9,0
1129012400,CS2,2
1129012400,MT1,0
1129012400,PK6,1
1129012400,BK9,1
1129012400,FD6,0
1129012400,CE7,5
1129012400,HP8,1
1129012400,PM9,0
1129012500,CS2,21
1129012500,MT1,0
1129012500,PK6,11
1129012500,BK9,36
1129012500,FD6,38
1129012500,CE7,32
1129012500,HP8,22
1129012500,PM9,7
1129012600,CS2,0
1129012600,MT1,0
1129012600,PK6,2
1129012600,BK9,1
1129012600,FD6,4
1129012600,CE7,6
1129012600,HP8,4
1129012600,PM9,1
1129012700,CS2,2
1129012700,MT1,0
1129012700,PK6,3
1129012700,BK9,1
1129012700,FD6,3
1129012700,CE7,5
1129012700,HP8,5
1129012700,PM9,1
1129012800,CS2,2
1129012800,MT1,1
1129012800,PK6,1
1129012800,BK9,0
1129012800,FD6,0
1129012800,CE7,4
1129012800,HP8,0
1129012800,PM9,0
1129012900,CS2,2
1129012900,MT1,1
1129012900,PK6,1
1129012900,BK9,5
1129012900,FD6,4
1129012900,CE7,2
1129012900,HP8,2
1129012900,PM9,1
1129013000,CS2,2
1129013000,MT1,0
1129013000,PK6,0
1129013000,BK9,0
1129013000,FD6,3
1129013000,CE7,1
1129013000,HP8,1
1129013000,PM9,0
1129013100,CS2,2
1129013100,MT1,1
1129013100,PK6,1
1129013100,BK9,3
1129013100,FD6,3
1129013100,CE7,3
1129013100,HP8,4
1129013100,PM9,1
1129013200,CS2,1
1129013200,MT1,0
1129013200,PK6,0
1129013200,BK9,0
1129013200,FD6,0
1129013200,CE7,1
1129013200,HP8,0
1129013200,PM9,0
1129013300,CS2,5
1129013300,MT1,0
1129013300,PK6,1
1129013300,BK9,6
1129013300,FD6,26
1129013300,CE7,8
1129013300,HP8,3
1129013300,PM9,1
1129013400,CS2,17
1129013400,MT1,5
1129013400,PK6,16
1129013400,BK9,34
1129013400,FD6,31
1129013400,CE7,38
1129013400,HP8,29
1129013400,PM9,21
1129013500,CS2,26
1129013500,MT1,0
1129013500,PK6,14
1129013500,BK9,22
1129013500,FD6,32
1129013500,CE7,32
1129013500,HP8,33
1129013500,PM9,12
1129013600,CS2,24
1129013600,MT1,4
1129013600,PK6,26
1129013600,BK9,35
1129013600,FD6,30
1129013600,CE7,33
1129013600,HP8,29
1129013600,PM9,21
1129013700,CS2,9
1129013700,MT1,0
1129013700,PK6,5
1129013700,BK9,8
1129013700,FD6,12
1129013700,CE7,9
1129013700,HP8,4
1129013700,PM9,1
1129013800,CS2,24
1129013800,MT1,1
1129013800,PK6,9
1129013800,BK9,17
1129013800,FD6,43
1129013800,CE7,38
1129013800,HP8,34
1129013800,PM9,12
1129013900,CS2,21
1129013900,MT1,0
1129013900,PK6,12
1129013900,BK9,15
1129013900,FD6,29
1129013900,CE7,26
1129013900,HP8,20
1129013900,PM9,14
